index,positionName,companyShortName,city,companySize,education,financeStage,industryField,salary,workYear,hitags,companyLabelList,job_detail,Python,SQL,Tableau,Excel,SPSS/SAS
2765,商业化产品数据分析师,美图公司,厦门,2000人以上,本科,上市公司,硬件,22.5,3-5年,,"[""节日礼物"",""与大牛共事"",""福利健全"",""五险一金""]","
        工作职责：
1、监控各类数据，分析比对数据变动；
2、定期分析各维度数据，提炼核心要点并制定建议；
3、了解各位广告产品特点及对应售卖情况，建议较优产品组合；
4、定期输出优秀案例及行业投放通案，指导广告主/代理商更好投放广告；
5、充分利用多维数据（销售、客户、变现、流量等），高效完成专题研究报告；
6、拆解、判断客户需求，并提出数据支撑之解决方案，并提供预估成效；
7、结构化与非结构化资料之萃取、清理、探勘与分析，洞察客户行为/属性，描绘客户画像与客群标签建立；
8、建置机器学习预测模型，预测趋势或客户行为，协助达成商业决策或风险识别。

任职要求：
1、本科及以上学历，3年以上数据分析经验，5年为佳，互联网广告相关行业者优先；
2、熟悉互联网广告业务流程，具备一定数据挖掘能力，能熟练使用excel、sql，至少熟悉r、sas、matlab、python中的一种，熟悉常用的数据统计和分析方法；
3、具备优秀数据分析能力，能够在多维度数据中提取核心有价值的结论；有优秀分析案例者优先；
4、学习能力强，具有较强的独立思考能力和自我驱动力；
5、逻辑清晰，具有良好的团队意识和责任心，上进心强，能承受一定的工作压力。
        ",1,1,0,1,1
2766,数据分析师,大道同行,厦门,50-150人,大专,不需要融资,游戏,16.0,1-3年,,"[""弹性工作"",""领导好"",""五险一金""]","
        岗位职责：
1、负责进行游戏数据的采集 行业数据采集、监控、分析。
2、负责相关数据文档的编写。
3、定期梳理提数需求，整理分析需求并推动数据产品改善或升级。

任职要求：
1、统计学、应用数学、计算机相关专业，专科及以上学历，有过实际工作经验。
2、有参与过至少一款游戏的数据分析，最好是端游。
3、会使用python爬虫、sql等。
4、良好的业务能力、沟通表达能力和数据分析能力。
        ",1,1,0,0,0
2767,数据分析岗,厦门银行,厦门,2000人以上,本科,不需要融资,金融,15.0,3-5年,,[],"
1． 与业务部门协作开展数据分析及数据挖掘，与业务部门合作开展业务专题分析；2． 撰写数据分析和业务分析报告，为业务发展提供决策支持；3． 搭建业务主题分析模型，维护业务数据源，支持业务人员开展自助数据分析；4． 负责整合业务部门数据需求，提出数据产品和数据应用建议；5． 负责为业务部门提供数据分析工具、数据分析方法方面的咨询建议。任职资格：1． 知名院校统招全日制本科及以上学历，数学、统计学等相关专业；2． 具备3年以上金融行业相关经验或数据分析相关经验，熟悉银行业务及金融知识；3． 熟练使用tableau、excel等数据分析工具及sql语言，熟悉python、r等数据挖掘工具；4． 具有较强的表达能力及沟通协调能力，对银行产品、客户、业务流程、营销有深刻了解。
",1,1,1,1,0
2768,数据分析师,美柚,厦门,500-2000人,本科,D轮及以上,移动互联网,12.0,1-3年,,"[""绩效奖金"",""股票期权"",""年底双薪"",""专项奖金""]","
岗位职责
1、独立对接业务，负责业务日常数据支持和分析
2、基于现有数据进行挖掘探索影响业务增长的核心因素，结合业务方向，制定优化策略并协同推进落地
3、深入业务，围绕dau、转化、lt等问题，设计搭建完善的数据体系，驱动业务的发展。
4、负责数据可视化平台产品设计，为业务提供对应数据产品

任职要求：
1、本科及以上学历，理工类相关专业，统计、数学、计算机、经济等专业，；
2、2年以上互联网用户数据分析/产品相关经验，能快速理解业务
3、有强烈的好奇心与求知欲，对数据敏感，善于从数据中发现疑点，深入理解用户产品的数据指标体系
4、熟练使用excel、精通sql，至少可以熟练使用一种数据可视化分析工具，有python等脚本开发经验者优先。
5、有良好的沟通与团队合作能力，具有开放，求进的互联网精神。
",1,1,0,1,0
2769,数据分析师,盐课堂,厦门,500-2000人,本科,A轮,教育,7.5,1-3年,,"[""专项奖金"",""带薪年假"",""弹性工作"",""年度旅游""]","
        工作职责:
1、根据业务流程搭建数据监控体系，搭建常规报表，日常数据监控；
2、根据业务中的关键流程或节点进行数据分析，得出有实际意义的分析结论；
3、定期迭代数据模型，保障业务健康度。""

任职资格:
1、本科及以上学历，2年以上数据运营工作经验，互联网教育行业优先；
2、熟悉使用sql、execl和ppt，具备优秀的数据处理及产出报告能力；
3、拥有强烈的责任心、好奇心、自驱力和抗压能力，有良好的团队协作能力；
4、具备突出的项目管理能力，时间管理能力，独立思考能力和沟通表达能力""

",0,1,0,0,0
2770,数据分析专家,百威投资（中国）有限公司,厦门,2000人以上,本科,上市公司,文娱丨内容,9.0,不限,,[],"
岗位职责：
1） 管理在bi系统上的关于运输及仓储的所有报表及kpi
2） 深入分析未达成的kpi的根本原因并将建议的行动计划给到当地操作团队
3） 预测kpi可能未达成的的风险并将降低风险的建议给到管理团队
4） 在bi系统或者大型数据分析工具建立分析模型及相关报表

任职要求：
1） 本科或以上学历
2） 良好的英文读写能力
3） 了解物流的基本业务
4） 擅长大数据分析工具
5） 良好的协调/沟通/执行能力
6） 做事认真，抗压，且有责任心
7） 良好的时间管理能力备注：百威第三方岗位
",0,0,0,0,0
2771,商务数据分析专家,百威投资（中国）有限公司,厦门,2000人以上,本科,上市公司,文娱丨内容,12.5,1-3年,,[],"
        岗位职责：
1.通过数据分析等方法协助处理商务投入真实性问题，协助经理处理日常风险问题，包括提供数据支持，撰写分析报告，对外沟通或汇报等。
2.运用专业知识识别业务流程中的风险，通过项目发起、运作和执行来深入分析商务费用投入合理性及合规性。
3.处理复杂的业务流程,并在流程优化和改造中扮演关键角色。
4. 确保适当的内部控制以确认流程无实质性过失以及符合最小内部控制的合规性。
5.保证与全球bsc的宏观流程、风险管理、日常业务管理保持一致。



任职要求：
1.本科及以上学历，英语读写良好者优先。
2. 能够很好的理解快消行业，能够很好的了解快消产品商务流程，能够与关键客户发展良好有效的工作关系并保持业务接触，良好的沟通和变革管理技能。
3.技术能力（岗位相关的）:优秀的数据分析能力，熟练操作 sql, power bi者优先。良好的服务意识，优秀的理解及调整安排日常工作管理的能力，熟悉会计财务流程者优先。
        ",0,1,0,0,0
2772,数据产品数据分析岗,建信金科,厦门,2000人以上,本科,不需要融资,金融,23.5,3-5年,,"[""绩效奖金"",""带薪年假"",""交通补助"",""通讯津贴""]","
        根据不同业务场景，应用数据挖掘、机器学习等方法，开展多领域的数据分析和建模工作，构建相应的数据体系与数据模型，并负责对数据模型进行优化、迭代和提升。
        ",0,0,0,0,0
2773,数据分析与建模岗,建信金科,厦门,2000人以上,本科,不需要融资,金融,24.0,1-3年,,"[""绩效奖金"",""带薪年假"",""交通补助"",""通讯津贴""]","
        1、按商业银行各业务领域，分析数据应用需求，包括数据指标、数据标签、知识图谱分析等的分析和横向纵向分解及设计。
2、以各领域大数据为基础，负责构建相应的数据体系与数据模型；
3、根据不同业务场景，应用数据挖掘、机器学习等方法，开展多领域的数据分析和建模工作，构建业务模型；
4、建立并完善模型效果评估体系。""
        ",0,0,0,0,0
2774,高级数据分析师,瑞幸咖啡,厦门,2000人以上,本科,上市公司,消费生活,16.0,3-5年,,"[""带薪年假"",""午餐补助"",""领导好"",""扁平管理""]","
        工作内容： 
1.基于业务逻辑，建立业务数据模型，根据业务运营指标体系，提供运营状况的数据报表；
2.根据数据分析结果，撰写周期性及专项分析报告，为管理层决策提供有质量的分析支持；
3.负责各类数据提取、统计、分析支持，以及相关数据产品管理工作；
4. 监控日常数据变化，及时对数据波动给予总结归纳，对数据异常进行预警；

任职资格：
1. 计算机相关、数学/统计学、相关的专业本科及以上学历，至少2年以上互联网工作经验，有大数据经验的优先考虑；
2.熟练掌握sql、excel、ppt；
3.精通数据分析工具（python、r、matlab等）者优先；
4.具有良好的团队协作能力、语言表达能力。
        ",1,1,0,1,0
2775,数据分析师,稿定科技,厦门,150-500人,本科,不需要融资,电商,22.5,不限,,"[""免费班车"",""绩效奖金"",""岗位晋升"",""定期体检""]","
        岗位职责：
1、跟踪业务数据需求，构建完整数据链路；
2、参与大数据平台相关开发和架构工作；
3、不断总结、优化数据收集策略，适应业务发展的变化；
4、对数据进行治理，构建数据仓库，保障数据完整性和准确性；
5、参与日常运营数据分析工作，协同团队完成基本的分析任务；


任职要求：
1、熟练掌握hive、spark等相关大数据组件，熟练掌握 java / python 中至少一种编程语言
2、熟练数据仓库基础架构，具备数据模型构建能力；
3、对数据敏感，敬畏数据；
4、具备良好的交流沟通能力、逻辑思维能力、创新能力；
5、具有主动积极性，勇于承担，具有较强的学习能力、分析和规划能力，注重团队协作。


加分项:
1、针对业务特性推动并设计数据产品。
2、了解常用的数据统计方法，有数据挖掘经验。
        ",1,1,0,0,0
